URL,名称,住所,最寄駅,施工年月,市区,lat,lng
https://db.self-in.com/mansion/1397928.html,エンクレスト博多GATE,福岡県福岡市博多区築港本町3番3号,"['中洲川端駅より 徒歩13分', '築港本町バス停より 徒歩2分', '呉服町駅より 徒歩10分']",2018-12,福岡市博多区,33.6019227,130.402296
https://db.self-in.com/mansion/1397926.html,エンクレスト空港通り,福岡県福岡市博多区東光2丁目22番16号,"['博多駅より 徒歩14分', '東比恵駅より 徒歩14分', '東光二丁目バス停より 徒歩2分']",2018-11,福岡市博多区,33.5963788,130.4291489
https://db.self-in.com/mansion/1399468.html,サヴォイル・カサブランカ,福岡県福岡市博多区吉塚6丁目6番20号,"['吉塚駅より 徒歩7分', '馬出九大病院前駅より 徒歩14分', '西鉄バス「道頓堀」バス停より 徒歩3分']",2018-11,福岡市博多区,33.6072449,130.4286387
https://db.self-in.com/mansion/765547.html,エンクレストパサージュ博多,福岡県福岡市博多区銀天町1丁目6番,"['南福岡駅より 徒歩4分', '雑餉隈駅より 徒歩4分']",2018-10,福岡市博多区,33.5445929,130.462275
https://db.self-in.com/mansion/1399063.html,アクタス博多パークシティ,福岡県福岡市博多区下呉服町9丁目8番,"['呉服町駅より 徒歩6分', '西鉄バス「蔵本（博多小前）」バス停より 徒歩5分']",2018-8,福岡市博多区,33.6015889,130.4094434
https://db.self-in.com/mansion/763322.html,サーパス博多サウスガーデン,福岡県福岡市博多区板付4丁目7番1号,['西鉄バス「板付農協前」バス停より 徒歩1分'],2018-8,福岡市博多区,33.5628501,130.4519318
https://db.self-in.com/mansion/1399068.html,サヴォイソリディティ,福岡県福岡市博多区博多駅南5丁目9番26号,"['竹下駅より 徒歩12分', '博多駅より 徒歩22分', '西鉄バス「榊田町」バス停より 徒歩1分', '西鉄バス「きよみ立体橋東」バス停より 徒歩3分']",2018-7,福岡市博多区,33.5762634,130.4280262
https://db.self-in.com/mansion/1390723.html,サヴォイ博多スーペリア,福岡県福岡市博多区住吉3丁目9番11号,"['渡辺通駅より 徒歩9分', '薬院駅より 徒歩10分', '祇園駅より 徒歩13分', '博多駅より 徒歩15分', '住吉バス停より 徒歩4分']",2018-5,福岡市博多区,33.5847315,130.4106703
https://db.self-in.com/mansion/758032.html,アルファライフ吉塚駅東２,福岡県福岡市博多区吉塚8丁目1番,['吉塚駅より 徒歩12分'],2018-3,福岡市博多区,33.6050506,130.4326912
https://db.self-in.com/mansion/757579.html,デュ・レジア 博多住吉,福岡県福岡市博多区住吉4丁目30番,['渡辺通駅より 徒歩9分'],2018-2,福岡市博多区,33.5820143,130.4111953
https://db.self-in.com/mansion/1397168.html,エンクレスト博多駅南STREET,福岡県福岡市博多区博多駅南2丁目9番13号,"['博多駅より 徒歩15分', '西鉄バス「駅南三丁目」バス停より 徒歩2分']",2018-2,福岡市博多区,33.5815527,130.4230986
https://db.self-in.com/mansion/1398458.html,エンクレスト博多 THE TIME,福岡県福岡市博多区博多駅南2丁目2番26号,"['西鉄バス「駅東三丁目」バス停より 徒歩1分', '博多駅より 徒歩9分', '東比恵駅より 徒歩10分']",2018-1,福岡市博多区,33.5848199,130.4252085
https://db.self-in.com/mansion/755996.html,クリオラベルヴィ呉服町,福岡県福岡市博多区下呉服町3番19号,"['呉服町駅より 徒歩5分', '西鉄バス「蔵本（博多小前）」バス停より 徒歩3分', '中洲川端駅より 徒歩11分']",2017-12,福岡市博多区,33.600658,130.4078127
https://db.self-in.com/mansion/1393959.html,アルファシオサウスフォンテ,福岡県福岡市博多区元町2丁目6番26号,['南福岡駅より 徒歩3分'],2017-10,福岡市博多区,33.5415583,130.4622653
https://db.self-in.com/mansion/1398699.html,エンクレスト大博通りAPEX,福岡県福岡市博多区奈良屋町14番13号,"['西鉄バス「神屋町」バス停より 徒歩1分', '呉服町駅より 徒歩6分', '博多駅より 徒歩21分']",2017-10,福岡市博多区,33.6005595,130.4052825
https://db.self-in.com/mansion/757531.html,ネオグレイス吉塚,福岡県福岡市博多区吉塚5丁目8番5号,"['吉塚駅より 徒歩9分', '西鉄「道頓堀」バス停より 徒歩1分']",2017-9,福岡市博多区,33.6052738,130.4307152
https://db.self-in.com/mansion/768853.html,サングレート博多ロイヤルレジデンス,福岡県福岡市博多区東比恵1丁目4番,"['東比恵駅より 徒歩2分', '博多駅より 徒歩8分', '西鉄バス「東比恵1丁目」バス停より 徒歩1分']",2017-6,福岡市博多区,33.5896143,130.4295071
https://db.self-in.com/mansion/772098.html,アルファシオディクレイヴ,福岡県福岡市博多区千代2丁目4番26号,"['千代県庁口駅より 徒歩5分', '祇園駅より 徒歩10分', '博多駅より 徒歩15分', '吉塚駅より 徒歩17分']",2017-3,福岡市博多区,33.5996575,130.4164527
https://db.self-in.com/mansion/1445686.html,ネストピア天神東３,福岡県福岡市博多区古門戸町3番10号,"['中洲川端駅より 徒歩5分', '呉服町駅より 徒歩10分']",2017-3,福岡市博多区,33.5971309,130.4042472
https://db.self-in.com/mansion/1398455.html,エンクレスト博多LEGEND,福岡県福岡市博多区住吉4丁目10番15号,"['博多駅より 徒歩15分', '西鉄バス「住吉」バス停より 徒歩2分']",2017-3,福岡市博多区,33.583579,130.4133684
https://db.self-in.com/mansion/1390883.html,アソシアグロッツォ博多サウスガーデン,福岡県福岡市博多区山王1丁目,['東比恵駅より 徒歩14分'],2017-2,福岡市博多区,33.5829674,130.4318952
https://db.self-in.com/mansion/1384859.html,アルファシオベイス博多,福岡県福岡市博多区千代3丁目3番22号,['千代県庁口駅より 徒歩2分'],2017-2,福岡市博多区,33.6017364,130.4126699
https://db.self-in.com/mansion/1397930.html,エンクレスト博多スタイル,福岡県福岡市博多区住吉3丁目8番30号,"['博多駅より 徒歩12分', '西鉄バス\u3000住吉通り「住吉」バス停より 徒歩2分']",2017-2,福岡市博多区,33.5850176,130.4117403
https://db.self-in.com/mansion/1398462.html,エンクレスト博多駅南CELES,福岡県福岡市博多区山王1丁目16番15号,['西鉄バス「山王一丁目」バス停より 徒歩3分'],2017-2,福岡市博多区,33.5801445,130.4329635
https://db.self-in.com/mansion/769832.html,ネストピア県庁口駅前,福岡県福岡市博多区千代3丁目5番36号,['千代県庁口駅より 徒歩2分'],2017-1,福岡市博多区,33.6018306,130.4131902
https://db.self-in.com/mansion/1605496.html,アソシアグロッツォ博多サザンテラス,福岡県福岡市博多区博多駅南3丁目3番30号,"['東比恵駅より 徒歩13分', '博多駅より 徒歩15分', '竹下駅より 徒歩25分']",2016-11,福岡市博多区,33.5821866,130.4269517
https://db.self-in.com/mansion/1398172.html,エンクレスト博多駅南ＳＨＡＲＥ,福岡県福岡市博多区博多駅南3丁目3番16号,"['東比恵駅より 徒歩15分', '博多駅より 徒歩19分', '瑞穂バス停より 徒歩4分']",2016-9,福岡市博多区,33.5819171,130.4271141
https://db.self-in.com/mansion/1493453.html,アソシアグロッツォ博多PLACE,福岡県福岡市博多区神屋町2番22号,"['呉服町駅より 徒歩8分', '中洲川端駅より 徒歩10分', '千代県庁口駅より 徒歩16分']",2016-8,福岡市博多区,33.6010839,130.4041425
https://db.self-in.com/mansion/780517.html,エンクレスト博多駅東2,福岡県福岡市博多区博多駅東3丁目12番27号,"['東比恵駅より 徒歩7分', '博多駅より 徒歩13分']",2016-8,福岡市博多区,33.5854384,130.4269995
https://db.self-in.com/mansion/709242.html,サングレート竹下ロイヤルステーション,福岡県福岡市博多区竹下5丁目16番25号,['竹下駅より 徒歩3分'],2016-7,福岡市博多区,33.5682013,130.4339973
https://db.self-in.com/mansion/752426.html,エンクレストベイサイド通り,福岡県福岡市博多区築港本町7番14号,"['中洲川端駅より 徒歩13分', '呉服町駅より 徒歩15分', '西鉄バス 築港本町(ベイサイド通り)バス停より 徒歩1分']",2016-6,福岡市博多区,33.601728,130.400545
https://db.self-in.com/mansion/747668.html,アメックス博多県庁前,福岡県福岡市博多区千代3丁目4番27号,"['千代県庁口駅より 徒歩2分', '千代町バス停より 徒歩2分']",2016-3,福岡市博多区,33.601849,130.4128121
https://db.self-in.com/mansion/1381099.html,エンクレスト博多駅前ART,福岡県福岡市博多区博多駅前4丁目7番3号,"['博多駅より 徒歩8分', '祇園駅より 徒歩16分', '駅前四丁目バス停より 徒歩3分']",2016-2,福岡市博多区,33.5852792,130.4170918
https://db.self-in.com/mansion/955661.html,エンクレストベイ天神東２,福岡県福岡市博多区築港本町5番10号,['天神駅より 徒歩10分'],2016-1,福岡市博多区,33.6003191,130.4000859
https://db.self-in.com/mansion/1442003.html,ネストピア博多グランドステージ,福岡県福岡市博多区吉塚5丁目11番33号,['吉塚駅より 徒歩8分'],2016-1,福岡市博多区,33.604065,130.4304027
https://db.self-in.com/mansion/768720.html,ラファセグランビア博多,福岡県福岡市博多区石城町16番28号,"['千代県庁口駅より 徒歩13分', '呉服町駅より 徒歩14分', '馬出九大病院前駅より 徒歩23分', '中洲川端駅より 徒歩24分']",2015-11,福岡市博多区,33.6066456,130.4065368
https://db.self-in.com/mansion/752937.html,サヴォイクラウドスケープ,福岡県福岡市博多区美野島2丁目1番43号,"['博多駅より 徒歩10分', '西鉄平尾駅より 徒歩20分', '竹下駅より 徒歩24分', '渡辺通駅より 徒歩24分', '美野島一丁目バス停より 徒歩1分']",2015-9,福岡市博多区,33.580812,130.4199701
https://db.self-in.com/mansion/954842.html,ザ・シダーハウスバイサヴォイ,福岡県福岡市博多区東光2丁目13番9号,"['東比恵駅より 徒歩9分', '東光二丁目バス停より 徒歩3分']",2015-9,福岡市博多区,33.5946464,130.428528
https://db.self-in.com/mansion/763371.html,ウインステージ大博通り,福岡県福岡市博多区大博町5番20号,['呉服町駅より 徒歩9分'],2015-9,福岡市博多区,33.60249940000001,130.4063899
https://db.self-in.com/mansion/708467.html,デュレジア博多,福岡県福岡市博多区半道橋1丁目6番21号,['西鉄バス「半道橋」バス停より 徒歩5分'],2015-8,福岡市博多区,33.5808841,130.4372858
https://db.self-in.com/mansion/707797.html,アルファライフ南福岡,福岡県福岡市博多区寿町3丁目3番13号,"['南福岡駅より 徒歩5分', '雑餉隈駅より 徒歩5分']",2015-8,福岡市博多区,33.5446005,130.46086
https://db.self-in.com/mansion/1331306.html,レジデンシャルヒルズ博多サウス,福岡県福岡市博多区美野島3丁目3番11号,"['竹下駅より 徒歩19分', '博多駅より 徒歩20分', '高宮駅より 徒歩20分']",2015-6,福岡市博多区,33.577194,130.4212951
https://db.self-in.com/mansion/708181.html,グランディアソラーレ吉塚,福岡県福岡市博多区吉塚7丁目8番3号,"['吉塚駅より 徒歩8分', '西鉄バス「道頓掘」バス停バス停より 徒歩7分']",2015-3,福岡市博多区,33.6093899,130.4306484
https://db.self-in.com/mansion/767197.html,ラファセアリービオ博多,福岡県福岡市博多区石城町1番3号,['呉服町駅より 徒歩11分'],2015-3,福岡市博多区,33.6028778,130.4036876
https://db.self-in.com/mansion/707845.html,サンメゾン南福岡エルド,福岡県福岡市博多区麦野6丁目23番27号,['雑餉隈駅より 徒歩6分'],2015-2,福岡市博多区,33.5492321,130.4664479
https://db.self-in.com/mansion/1319998.html,エンクレスト博多LIBERTY,福岡県福岡市博多区住吉5丁目31番3号,"['渡辺通駅より 徒歩12分', '薬院駅より 徒歩16分', '博多駅より 徒歩19分', '住吉バス停より 徒歩7分']",2015-2,福岡市博多区,33.58090230000001,130.4124345
https://db.self-in.com/mansion/951651.html,サヴォイ ザフォース フォー,福岡県福岡市博多区神屋町1番18号,"['呉服町駅より 徒歩9分', '中洲川端駅より 徒歩12分', '天神駅より 徒歩19分', '神屋町バス停より 徒歩1分']",2015-2,福岡市博多区,33.6013942,130.4045802
https://db.self-in.com/mansion/710027.html,エンクレスト博多プレミア,福岡県福岡市博多区住吉2丁目3番7号,['博多駅より 徒歩8分'],2015-2,福岡市博多区,33.588063,130.413256
https://db.self-in.com/mansion/1322411.html,アルファライフ吉塚駅東,福岡県福岡市博多区吉塚5丁目110番2号,"['吉塚駅より 徒歩7分', '馬出九大病院前駅より 徒歩19分', '箱崎駅より 徒歩23分']",2015-2,福岡市博多区,33.6038755,130.4293479
https://db.self-in.com/mansion/708304.html,エンクレスト南福岡奏の杜,福岡県福岡市博多区寿町3丁目5番45号,"['雑餉隈駅より 徒歩5分', '南福岡駅より 徒歩4分', '春日駅より 徒歩20分']",2015-2,福岡市博多区,33.5443392,130.4615008
https://db.self-in.com/mansion/708305.html,エグゼ博多コンドミニアム,福岡県福岡市博多区博多駅前1丁目8番7号,"['博多駅より 徒歩7分', '祇園駅より 徒歩2分']",2015-2,福岡市博多区,33.5939914,130.4168061
https://db.self-in.com/mansion/708329.html,アクセス筑紫通り,福岡県福岡市博多区板付7丁目9番33号,['西鉄バス「麦野1丁目」バス停より 徒歩2分'],2015-2,福岡市博多区,33.5550526,130.4552266
https://db.self-in.com/mansion/708074.html,アソシアビュー博多アドレス,福岡県福岡市博多区豊1丁目1番3号,"['博多駅より 徒歩13分', '西鉄バス「東光二丁目｣バス停バス停より 徒歩2分']",2015-2,福岡市博多区,33.5968394,130.4295258
https://db.self-in.com/mansion/708230.html,サングレート博多ロイヤルパーク２,福岡県福岡市博多区三筑2丁目2番22号,['雑餉隈駅より 徒歩9分'],2015-1,福岡市博多区,33.5504191,130.4562481
https://db.self-in.com/mansion/1322917.html,サヴォイ博多エレメンツ,福岡県福岡市博多区美野島2丁目30番16号,"['西鉄平尾駅より 徒歩11分', '薬院駅より 徒歩15分', '博多駅より 徒歩16分', '百年橋バス停より 徒歩2分']",2015-1,福岡市博多区,33.5774971,130.4152828
https://db.self-in.com/mansion/1350586.html,グランフォーレ博多駅東プレミア,福岡県福岡市博多区比恵町19番8号,"['東比恵駅より 徒歩7分', '博多駅より 徒歩13分']",2015-1,福岡市博多区,33.584858,130.4305022
https://db.self-in.com/mansion/708039.html,アプローズ那珂2,福岡県福岡市博多区那珂3丁目26番12号,['西鉄バス「那珂」バス停バス停より 徒歩2分'],2014-8,福岡市博多区,33.56807570000001,130.4417282
https://db.self-in.com/mansion/951359.html,ヴィラージュ県庁前1,福岡県福岡市博多区千代4丁目,[''],2014-6,福岡市博多区,33.6051928,130.4140618
https://db.self-in.com/mansion/1301336.html,ソシオスヒルズイン博多,福岡県福岡市博多区下呉服町6番9号,"['呉服町駅より 徒歩6分', '中洲川端駅より 徒歩13分', '天神駅より 徒歩21分']",2014-6,福岡市博多区,33.6018098,130.4069449
https://db.self-in.com/mansion/708306.html,エンクレストGRAN博多駅前,福岡県福岡市博多区博多駅前4丁目30番31号,"['博多駅より 徒歩8分', '西鉄「博多消防署前」バス停より 徒歩1分']",2014-6,福岡市博多区,33.5838068,130.4187997
https://db.self-in.com/mansion/951466.html,ヴィラージュ県庁前2,福岡県福岡市博多区千代4丁目,[''],2014-6,福岡市博多区,33.6051928,130.4140618
https://db.self-in.com/mansion/1308646.html,グランパーク県庁前,福岡県福岡市博多区千代1丁目16番15号,"['千代県庁口駅より 徒歩2分', '呉服町駅より 徒歩12分', '祇園駅より 徒歩17分']",2014-5,福岡市博多区,33.6017854,130.4149576
https://db.self-in.com/mansion/749310.html,ネストピア博多シティ,福岡県福岡市博多区博多駅南1丁目116番,"['博多駅より 徒歩5分', '東比恵駅より 徒歩14分', '祇園駅より 徒歩16分']",2014-3,福岡市博多区,33.5857963,130.4217054
https://db.self-in.com/mansion/707869.html,ヒューマインド南福岡かえで通り,福岡県福岡市博多区銀天町3丁目6番29号,['雑餉隈駅より 徒歩3分'],2014-2,福岡市博多区,33.545849,130.464306
https://db.self-in.com/mansion/707887.html,アンピール南福岡駅,福岡県福岡市博多区昭南町2丁目3番12号,"['雑餉隈駅より 徒歩15分', '南福岡駅より 徒歩6分']",2014-2,福岡市博多区,33.5386121,130.4629773
https://db.self-in.com/mansion/949323.html,ネストピア博多祇園,福岡県福岡市博多区店屋町2番26号,['呉服町駅より 徒歩2分'],2014-2,福岡市博多区,33.5959153,130.4106601
https://db.self-in.com/mansion/947376.html,ネストピア博多駅前II,福岡県福岡市博多区博多駅前2丁目13番3号,"['博多駅より 徒歩7分', '祇園駅より 徒歩7分', '中洲川端駅より 徒歩15分']",2014-1,福岡市博多区,33.5907603,130.4150839
https://db.self-in.com/mansion/1396990.html,エンクレスト博多MATE,福岡県福岡市博多区美野島3丁目16番16号,['博多駅より 徒歩17分'],2014-1,福岡市博多区,33.5779355,130.4186239
https://db.self-in.com/mansion/776245.html,LaFaseVERXEEDHAKATA,福岡県福岡市博多区博多駅前4丁目33番3号,"['博多駅より 徒歩14分', '東比恵駅より 徒歩16分', '渡辺通駅より 徒歩16分', '祇園駅より 徒歩21分']",2013-11,福岡市博多区,33.582577,130.4194164
https://db.self-in.com/mansion/763394.html,プレスタイル博多駅南２,福岡県福岡市博多区博多駅南2丁目4番36号,['博多駅より 徒歩10分'],2013-10,福岡市博多区,33.5845956,130.4248078
https://db.self-in.com/mansion/1316797.html,プレスタイル博多NORTH,福岡県福岡市博多区博多駅南2丁目4番34号,"['博多駅より 徒歩10分', '東比恵駅より 徒歩10分', '祇園駅より 徒歩19分']",2013-8,福岡市博多区,33.5844385,130.424801
https://db.self-in.com/mansion/948457.html,グランフォーレラグゼ博多,福岡県福岡市博多区奈良屋町12番14号,"['呉服町駅より 徒歩8分', '中洲川端駅より 徒歩13分']",2013-7,福岡市博多区,33.5998021,130.4044069
https://db.self-in.com/mansion/784927.html,アウルステージアン・シオ博多駅南,福岡県福岡市博多区博多駅南5丁目22番7号,['竹下駅より 徒歩12分'],2013-6,福岡市博多区,33.57578730000001,130.427716
https://db.self-in.com/mansion/783520.html,ラファセエクセレンシア呉服町,福岡県福岡市博多区上呉服町13番29号,"['呉服町駅より 徒歩5分', '千代県庁口駅より 徒歩8分']",2013-5,福岡市博多区,33.5994502,130.412748
https://db.self-in.com/mansion/599407.html,アルファライフ博多南,福岡県福岡市博多区竹下2丁目1番56号,['竹下駅より 徒歩9分'],2013-4,福岡市博多区,33.5738592,130.4295574
https://db.self-in.com/mansion/946996.html,サヴォイ リトリートハウス,福岡県福岡市博多区須崎町3番16号,"['中洲川端駅より 徒歩5分', '天神駅より 徒歩11分']",2013-2,福岡市博多区,33.59643320000001,130.4028535
https://db.self-in.com/mansion/721589.html,エンクレスト博多ハーモニー,福岡県福岡市博多区中洲5丁目3番20号,['中洲川端駅より 徒歩1分'],2013-2,福岡市博多区,33.5933297,130.4044662
https://db.self-in.com/mansion/1416778.html,プレサンスロジェ大濠公園,福岡県福岡市中央区港2丁目11番,['大濠公園駅より 徒歩7分'],2022-10,福岡市中央区,33.5942994,130.3794943
https://db.self-in.com/mansion/1409666.html,グランドメゾン赤坂JOHSEKI,福岡県福岡市中央区赤坂2丁目5番53号,"['西鉄バス「赤坂三丁目」バス停より 徒歩2分', '赤坂駅より 徒歩11分', '大濠公園駅より 徒歩20分']",2022-10,福岡市中央区,33.5838081,130.3854296
https://db.self-in.com/mansion/1420802.html,オープンレジデンシア薬院南,福岡県福岡市中央区平尾3丁目,"['薬院駅より 徒歩8分', '薬院大通駅より 徒歩8分']",2022-9,福岡市中央区,33.5757804,130.3995992
https://db.self-in.com/mansion/1421529.html,オープンレジデンシア鳥飼,福岡県福岡市中央区鳥飼1丁目,"['西新駅より 徒歩11分', '六本松駅より 徒歩14分']",2022-8,福岡市中央区,33.5818509,130.3697735
https://db.self-in.com/mansion/1412736.html,グランドメゾン薬院ザ・タワーレジデンス,福岡県福岡市中央区薬院3丁目8番,"['薬院大通駅より 徒歩5分', '西鉄バス「新川町」バス停より 徒歩1分']",2022-6,福岡市中央区,33.5784791,130.3994886
https://db.self-in.com/mansion/1440230.html,CLUB THE.平尾駅前,福岡県福岡市中央区平尾2丁目16番10号,['西鉄平尾駅より 徒歩3分'],2022-4,福岡市中央区,33.5736751,130.4037096
https://db.self-in.com/mansion/1435663.html,デュレジア薬院テラス,福岡県福岡市中央区高砂2丁目18番10号,"['薬院駅より 徒歩11分', '西鉄バス「高砂二丁目」バス停より 徒歩4分', '西鉄平尾駅より 徒歩9分']",2022-2,福岡市中央区,33.5776161,130.4081295
https://db.self-in.com/mansion/1433415.html,グランドメゾン浄水ガーデンシティセントラルフォレストI,福岡県福岡市中央区薬院4丁目14番1号,['薬院大通駅より 徒歩5分'],2021-12,福岡市中央区,33.5764639,130.3961013
https://db.self-in.com/mansion/1388357.html,オーヴィジョン六本松,福岡県福岡市中央区谷2丁目347番9号,"['六本松駅より 徒歩6分', '西鉄バス「六本松3丁目」バス停徒歩4分バス停より 徒歩4分']",2021-10,福岡市中央区,33.574344,130.3822031
https://db.self-in.com/mansion/1427676.html,オープンレジデンシア渡辺通,福岡県福岡市中央区清川1丁目2番,['渡辺通駅より 徒歩6分'],2021-9,福岡市中央区,33.5818016,130.4091249
https://db.self-in.com/mansion/1425825.html,デュオヴェール大濠公園CLASS,福岡県福岡市中央区大手門2丁目4番,"['大濠公園駅より 徒歩6分', '赤坂駅より 徒歩12分', '「大手門３丁目」バス停より 徒歩3分']",2021-8,福岡市中央区,33.5910861,130.3839558
https://db.self-in.com/mansion/1423321.html,グランドメゾン大濠公園ザ・タワーレジデンス,福岡県福岡市中央区荒戸2丁目4番45号,"['大濠公園駅より 徒歩6分', '西鉄バス「荒戸二丁目」バス停より 徒歩3分']",2021-5,福岡市中央区,33.5931644,130.3767854
https://db.self-in.com/mansion/1423208.html,MJR平尾駅前,福岡県福岡市中央区那の川2丁目11番1号,"['西鉄平尾駅より 徒歩2分', '西鉄「平尾駅」バス停より 徒歩3分']",2021-3,福岡市中央区,33.5742985,130.4071141
https://db.self-in.com/mansion/1423217.html,エイリックスタイル薬院南グランウィズ,福岡県福岡市中央区高砂2丁目20番2号,['渡辺通駅より 徒歩9分'],2021-3,福岡市中央区,33.5785526,130.4083086
https://db.self-in.com/mansion/1423249.html,アソシア小笹翠景,福岡県福岡市中央区小笹3丁目124番2号,['西鉄バス「小笹中央公園前」バス停より 徒歩2分'],2021-3,福岡市中央区,33.565315,130.3873017
https://db.self-in.com/mansion/1384498.html,クリオラベルヴィ赤坂,福岡県福岡市中央区大手門2丁目1番30号,"['赤坂駅より 徒歩7分', '大濠公園駅より 徒歩9分', '天神駅より 徒歩14分', '西鉄バス「平和台通り」バス停より 徒歩2分']",2021-1,福岡市中央区,33.5905337,130.3864554
https://db.self-in.com/mansion/1423073.html,エイリックスタイル小笹センターマーク,福岡県福岡市中央区小笹3丁目7番19号,['西鉄バス「小笹」バス停より 徒歩1分'],2021-1,福岡市中央区,33.5642523,130.3894525
https://db.self-in.com/mansion/1423016.html,ザ・パークハウス福岡タワーズEAST,福岡県福岡市中央区地行浜2丁目2番,['唐人町駅より 徒歩12分'],2020-12,福岡市中央区,33.5952262,130.3618045
https://db.self-in.com/mansion/1423042.html,グランアーキ大濠一丁目 ザ・レジデンス,福岡県福岡市中央区大濠1丁目6番33号,"['六本松駅より 徒歩9分', '唐人町駅より 徒歩13分', '大濠公園駅より 徒歩15分']",2020-12,福岡市中央区,33.5828044,130.3743665
https://db.self-in.com/mansion/1382944.html,プレサンスロジェ薬院二丁目,福岡県福岡市中央区薬院2丁目13番1号,"['薬院大通駅より 徒歩3分', '薬院駅より 徒歩9分', '天神南駅より 徒歩15分']",2020-11,福岡市中央区,33.5822773,130.3944708
https://db.self-in.com/mansion/1422946.html,デュレジア大濠,福岡県福岡市中央区黒門6番35号,"['唐人町駅より 徒歩2分', '西鉄バス「唐人町」バス停徒歩2分バス停より 徒歩2分']",2020-10,福岡市中央区,33.589554,130.3710485
https://db.self-in.com/mansion/1389980.html,グランドメゾン大濠ザ・アパートメント,福岡県福岡市中央区大濠1丁目8番31号,"['唐人町駅より 徒歩8分', '西鉄バス「大濠公園南」バス停より 徒歩3分']",2020-9,福岡市中央区,33.5840058,130.3739451
https://db.self-in.com/mansion/1422865.html,ブランシエラ赤坂はなみずき通り,福岡県福岡市中央区桜坂1丁目15番9号,"['桜坂駅より 徒歩5分', '赤坂駅より 徒歩13分', '西鉄バス「赤坂二丁目」バス停より 徒歩6分']",2020-8,福岡市中央区,33.5807692,130.3881381
https://db.self-in.com/mansion/1381883.html,グランドメゾン大濠公園２０２０,福岡県福岡市中央区荒戸3丁目1番5号,"['大濠公園駅より 徒歩5分', '唐人町駅より 徒歩5分', '西鉄「黒門」バス停より 徒歩1分']",2020-8,福岡市中央区,33.5905795,130.3745597
https://db.self-in.com/mansion/780443.html,ザ・パークハウス天神今泉,福岡県福岡市中央区今泉2丁目2番1号,"['薬院大通駅より 徒歩5分', '薬院駅より 徒歩6分', '西鉄福岡（天神）駅より 徒歩9分']",2020-7,福岡市中央区,33.5832041,130.3978957
https://db.self-in.com/mansion/1422832.html,インプレスト天神オークタワー,福岡県福岡市中央区長浜2丁目1番30号,"['赤坂駅より 徒歩8分', '天神駅より 徒歩11分', '西鉄福岡（天神）駅より 徒歩14分']",2020-7,福岡市中央区,33.59385049999999,130.3911452
https://db.self-in.com/mansion/1412416.html,ルサンク大濠公園,福岡県福岡市中央区大手門2丁目5番28号,"['大濠公園駅より 徒歩8分', '西鉄バス「すの子」バス停より 徒歩2分']",2020-6,福岡市中央区,33.5918498,130.3840155
https://db.self-in.com/mansion/1409845.html,CLUB THE．薬院ステーションタワー,福岡県福岡市中央区白金1丁目17番34号,['薬院駅より 徒歩2分'],2020-5,福岡市中央区,33.5806142,130.4021818
https://db.self-in.com/mansion/1412521.html,アルテマインド大濠公園,福岡県福岡市中央区鳥飼1丁目1番,['西鉄「草香江」バス停より 徒歩1分'],2020-4,福岡市中央区,33.5825688,130.3728015
https://db.self-in.com/mansion/1412431.html,ブラントン六本松,福岡県福岡市中央区草香江2丁目1番31号,"['六本松駅より 徒歩3分', '西鉄「六本松」バス停より 徒歩3分']",2020-3,福岡市中央区,33.5783524,130.3752915
https://db.self-in.com/mansion/1398165.html,エンクレスト天神WEST,福岡県福岡市中央区舞鶴2丁目8番19号,"['赤坂駅より 徒歩5分', '法務局前バス停より 徒歩3分']",2020-3,福岡市中央区,33.5913096,130.3916032
https://db.self-in.com/mansion/771145.html,フリーディア赤坂プレミアム,福岡県福岡市中央区舞鶴3丁目6番1号,['赤坂駅より 徒歩5分'],2020-2,福岡市中央区,33.5914289,130.3882178
https://db.self-in.com/mansion/783219.html,グランドメゾン平尾ザスタイル,福岡県福岡市中央区高砂2丁目10番9号,['西鉄平尾駅より 徒歩8分'],2020-1,福岡市中央区,33.5760527,130.4112749
https://db.self-in.com/mansion/1413144.html,ザ・パークハウス福岡タワーズ,福岡県福岡市中央区地行浜2丁目2番,['唐人町駅より 徒歩12分'],2019-12,福岡市中央区,33.5952262,130.3618045
https://db.self-in.com/mansion/1409671.html,ザ・パークハウス福岡タワーズWEST,福岡県福岡市中央区地行浜2丁目2番4号,['唐人町駅より 徒歩12分'],2019-12,福岡市中央区,33.5936408,130.363794
https://db.self-in.com/mansion/775979.html,クリオラベルヴィ天神,福岡県福岡市中央区今泉2丁目3番36号,"['薬院大通駅より 徒歩5分', '薬院駅より 徒歩7分', '西鉄福岡（天神）駅より 徒歩10分', '天神駅より 徒歩13分']",2019-10,福岡市中央区,33.5833975,130.3972313
https://db.self-in.com/mansion/1631977.html,サヴォイ ラ・サブリエール,福岡県福岡市中央区唐人町1丁目12番23号,"['唐人町駅より 徒歩5分', '大濠公園駅より 徒歩10分']",2019-10,福岡市中央区,33.5916539,130.3721839
https://db.self-in.com/mansion/1430789.html,アルファシオリエンソ,福岡県福岡市中央区春吉1丁目5番1号,"['渡辺通駅より 徒歩5分', '薬院駅より 徒歩8分', '天神南駅より 徒歩14分', '薬院大通駅より 徒歩16分', '西鉄福岡（天神）駅より 徒歩17分', '天神駅より 徒歩19分']",2019-9,福岡市中央区,33.5829931,130.4086073
